scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-06 18:18:56,local,地域,1,読売テレビ,全身の94％にやけど...「生き残ったことがつらい」京アニ事件で負傷した社員の悲痛な思い「同僚助けられず自分を責める」,65,https://news.yahoo.co.jp/articles/acc1df1d80d5fdca40b56b9e19f64bd812cca089,12/6(水) 11:36
2023-12-06 18:18:56,local,地域,2,テレビ高知,「バイト辞めたい」という男性を厨房に正座させて顔面を“膝蹴り”か…従業員の男（27）逮捕、被害者には『公園で転んだことにしろ』と口止めか,47,https://news.yahoo.co.jp/articles/b6b298d6e7d1306db45429b731b46eb63d763934,12/6(水) 15:46
2023-12-06 18:18:56,local,地域,3,静岡放送（SBS）,「環境省はもっとしっかりして」リニア問題めぐり川勝平太知事が電撃訪問　静岡県は論点を「南アルプスの環境問題」へシフト,46,https://news.yahoo.co.jp/articles/682737542a368ac9b7f26e2ad32eb2fb8066e05c,12/6(水) 17:14
2023-12-06 18:18:56,local,地域,4,RKB毎日放送,日本生まれ日本育ちなのに意思に反して「国籍喪失」“二重国籍”を認めない日本政府を訴えた女性（76）に裁判所はNO,42,https://news.yahoo.co.jp/articles/38d11d31fc218c2315f313f83a7c5a6fbab670bc,12/6(水) 13:20
2023-12-06 18:18:56,local,地域,5,あいテレビ,「電磁波攻撃をとめろ」と一方的に言いがかり 新居浜一家3人殺害事件 初公判 被告の男(56)が起訴内容を認めるも、心神喪失による無罪を主張,41,https://news.yahoo.co.jp/articles/4ce8f49a49858fd830df9622b4aedaedb061f4dd,12/6(水) 10:11
2023-12-06 18:18:56,local,地域,6,MBSニュース,"「小説ごときで娘は殺されたのか。絶対に、絶対に許さない。」「遺体を引き取って顔を見ました。そこで私は子守唄を歌いました」遺族らが青葉真司被告に伝えた""ことば""【ドキュメント京アニ裁判⑱】",39,https://news.yahoo.co.jp/articles/c834d6fd8cb4e860df16114bafb649d51028e597,12/6(水) 10:14
2023-12-06 18:18:56,local,地域,7,関西テレビ,「いじめを受けている」女子児童の訴えも…担任の教師が不適切な対応　奈良市立小学校,34,https://news.yahoo.co.jp/articles/181ec4f11ba0f44ecabc1194e3fa86ca89b9d1fb,12/6(水) 16:55
2023-12-06 18:18:56,local,地域,8,MBSニュース,【独自】奈良市の小学校でいじめ重大事態認定　担任は自殺ほのめかす記載に『花マル』,33,https://news.yahoo.co.jp/articles/e528dbeab2064cacc0cf69bc56e0d7106937bdf5,12/6(水) 12:05
2023-12-06 18:18:56,local,地域,9,HBCニュース北海道,タイヤ脱落４歳の女の子を直撃した事故　運転していた50歳の男性を処分保留で釈放、在宅で捜査続く　知人所有の車は不正改造か,31,https://news.yahoo.co.jp/articles/22d4522fbcbdc7d81ef4b04651233f2710b46c8b,12/6(水) 8:58
2023-12-06 18:18:56,local,地域,10,神戸新聞NEXT,側溝から女性を盗撮したり、4時間半も潜んでのぞき見したり　容疑で「生まれ変わったら道になりたい」36歳男を追送検　兵庫県警,29,https://news.yahoo.co.jp/articles/7b5055f87b8b07133abd2104bdc1fe89ea790ef6,12/5(火) 23:25
2023-12-06 18:18:56,local,地域,11,中京テレビＮＥＷＳ,車検が切れたまま車を運転か　風俗店店長の男（25）逮捕　「自賠責保険」に加入せず運転していた疑いも　愛知県警,28,https://news.yahoo.co.jp/articles/71f6f87ad03de5445010395048f4fc9e737fede7,12/6(水) 16:27
2023-12-06 18:18:56,local,地域,12,HBCニュース北海道,小学校のグラウンドにクマ１頭が出没　体長80センチくらい子グマか　駆け付けたハンターが駆除　けが人なし　北海道岩見沢市,27,https://news.yahoo.co.jp/articles/d9eec931e9ebc5170f619b0ae9310193a41ee174,12/6(水) 13:53
2023-12-06 18:18:56,local,地域,13,岐阜新聞Ｗｅｂ,祖父母をコロナで亡くして「誰かの役に立ちたい」４０歳で看護の道に　夫の助言で仕事辞め一念発起,25,https://news.yahoo.co.jp/articles/ef062e7c7c0c0a8cb3a5546de82a13ab7daa0692,12/6(水) 9:54
2023-12-06 18:18:56,local,地域,14,TUFテレビユー福島,「目立ちたかった」走行中の車から打ち上げ花火発射か　郡山駅前で計30発　15～19歳の男女5人検挙　福島,25,https://news.yahoo.co.jp/articles/a8ed601eeaa3068cf913275e69d012ec43c94fb6,12/6(水) 16:28
2023-12-06 18:18:56,local,地域,15,中京テレビＮＥＷＳ,“わいせつ”疑惑は事実無根　「体勢を直すために肩に触れた」　愛知選出・重徳和彦衆議院議員が会見,24,https://news.yahoo.co.jp/articles/98173b2eaa1e7e47c8e2f716c2a02d218f149ff9,12/6(水) 17:14
2023-12-06 18:18:56,local,地域,16,OHK岡山放送,「お前！ナンセンスなんだよ！」笠岡市・小林嘉文市長が職員にパワハラ発言か　音声公開に市長は【岡山】,22,https://news.yahoo.co.jp/articles/ec225bafd6fc96fd0789be93825a2c2b6a71734d,12/6(水) 16:55
2023-12-06 18:18:56,local,地域,17,STVニュース北海道,80代男性「ギア入れ間違え、ブレーキとアクセルも…」　駐車場で車4台と衝突　女性2人軽傷,21,https://news.yahoo.co.jp/articles/00f6bc8dcf9b35cacc2a3b8ed0223bc0ee9e3a45,12/6(水) 16:33
